('[2024-05-25 13:12:10]', '[3.5522,3.7493,1.0945,2.6690,1.7000,1.7268]', '[-0.0092,0.0078,0.0000,0.0411,0.0360,-0.2613]', '[-22.9409,-6.8068,12.6312,6.0245,3.8862,-2.9627]')
('[2024-05-25 13:12:10]', '[3.5522,3.7493,1.0945,2.6690,1.7000,1.7268]', '[-0.0092,0.0078,0.0000,0.0411,0.0360,-0.2613]', '[-22.9409,-6.8068,12.6312,6.0245,3.8862,-2.9627]')
('[2024-05-25 13:12:11]', '[3.5522,3.7493,1.0945,2.6690,1.7000,1.7268]', '[-0.0092,0.0078,0.0000,0.0411,0.0360,-0.2613]', '[-22.9409,-6.8068,12.6312,6.0245,3.8862,-2.9627]')
('[2024-05-25 13:12:11]', '[3.5522,3.7493,1.0945,2.6690,1.7000,1.7268]', '[-0.0092,0.0078,0.0000,0.0411,0.0360,-0.2613]', '[-22.9409,-6.8068,12.6312,6.0245,3.8862,-2.9627]')
('[2024-05-25 13:12:11]', '[3.5522,3.7493,1.0945,2.6690,1.7000,1.7268]', '[-0.0092,0.0078,0.0000,0.0411,0.0360,-0.2613]', '[-22.9409,-6.8068,12.6312,6.0245,3.8862,-2.9627]')
('[2024-05-25 13:12:11]', '[3.5522,3.7493,1.0945,2.6690,1.7000,1.7268]', '[-0.0092,0.0078,0.0000,0.0411,0.0360,-0.2613]', '[-22.9409,-6.8068,12.6312,6.0245,3.8862,-2.9627]')
('[2024-05-25 13:12:11]', '[3.5522,3.7493,1.0945,2.6690,1.7000,1.7268]', '[-0.0092,0.0078,0.0000,0.0411,0.0360,-0.2613]', '[-22.9409,-6.8068,12.6312,6.0245,3.8862,-2.9627]')
('[2024-05-25 13:12:11]', '[3.5522,3.7493,1.0945,2.6690,1.7000,1.7268]', '[-0.0092,0.0078,0.0000,0.0411,0.0360,-0.2613]', '[-22.9409,-6.8068,12.6312,6.0245,3.8862,-2.9627]')
('[2024-05-25 13:12:11]', '[3.5522,3.7493,1.0945,2.6690,1.7000,1.7268]', '[-0.0092,0.0078,0.0000,0.0411,0.0360,-0.2613]', '[-22.9409,-6.8068,12.6312,6.0245,3.8862,-2.9627]')
('[2024-05-25 13:12:11]', '[3.5522,3.7493,1.0945,2.6690,1.7000,1.7268]', '[-0.0092,0.0078,0.0000,0.0411,0.0360,-0.2613]', '[-22.9409,-6.8068,12.6312,6.0245,3.8862,-2.9627]')
('[2024-05-25 13:12:11]', '[3.5522,3.7493,1.0945,2.6690,1.7000,1.7268]', '[-0.0092,0.0078,0.0000,0.0411,0.0360,-0.2613]', '[-22.9409,-6.8068,12.6312,6.0245,3.8862,-2.9627]')
('[2024-05-25 13:12:12]', '[3.5522,3.7493,1.0945,2.6690,1.7000,1.7268]', '[-0.0092,0.0078,0.0000,0.0411,0.0360,-0.2613]', '[-22.9409,-6.8068,12.6312,6.0245,3.8862,-2.9627]')
('[2024-05-25 13:12:12]', '[3.5522,3.7493,1.0945,2.6690,1.7000,1.7268]', '[-0.0092,0.0078,0.0000,0.0411,0.0360,-0.2613]', '[-22.9409,-6.8068,12.6312,6.0245,3.8862,-2.9627]')
('[2024-05-25 13:12:12]', '[3.5522,3.7493,1.0945,2.6690,1.7000,1.7268]', '[-0.0092,0.0078,0.0000,0.0411,0.0360,-0.2613]', '[-22.9409,-6.8068,12.6312,6.0245,3.8862,-2.9627]')
('[2024-05-25 13:12:12]', '[3.5522,3.7493,1.0945,2.6690,1.7000,1.7268]', '[-0.0092,0.0078,0.0000,0.0411,0.0360,-0.2613]', '[-22.9409,-6.8068,12.6312,6.0245,3.8862,-2.9627]')
('[2024-05-25 13:12:12]', '[3.5522,3.7493,1.0945,2.6690,1.7000,1.7268]', '[-0.0092,0.0078,0.0000,0.0411,0.0360,-0.2613]', '[-22.9409,-6.8068,12.6312,6.0245,3.8862,-2.9627]')
('[2024-05-25 13:12:12]', '[3.5522,3.7493,1.0945,2.6690,1.7000,1.7268]', '[-0.0092,0.0078,0.0000,0.0411,0.0360,-0.2613]', '[-22.9409,-6.8068,12.6312,6.0245,3.8862,-2.9627]')
('[2024-05-25 13:12:12]', '[3.5522,3.7493,1.0945,2.6690,1.7000,1.7268]', '[-0.0092,0.0078,0.0000,0.0411,0.0360,-0.2613]', '[-22.9409,-6.8068,12.6312,6.0245,3.8862,-2.9627]')
('[2024-05-25 13:12:12]', '[3.5522,3.7493,1.0945,2.6690,1.7000,1.7268]', '[-0.0092,0.0078,0.0000,0.0411,0.0360,-0.2613]', '[-22.9409,-6.8068,12.6312,6.0245,3.8862,-2.9627]')
('[2024-05-25 13:12:12]', '[3.5522,3.7493,1.0945,2.6690,1.7000,1.7268]', '[-0.0092,0.0078,0.0000,0.0411,0.0360,-0.2613]', '[-22.9409,-6.8068,12.6312,6.0245,3.8862,-2.9627]')
('[2024-05-25 13:12:13]', '[3.5522,3.7493,1.0945,2.6690,1.7000,1.7268]', '[-0.0092,0.0078,0.0000,0.0411,0.0360,-0.2613]', '[-22.9409,-6.8068,12.6312,6.0245,3.8862,-2.9627]')
('[2024-05-25 13:12:13]', '[3.5522,3.7493,1.0945,2.6690,1.7000,1.7268]', '[-0.0092,0.0078,0.0000,0.0411,0.0360,-0.2613]', '[-22.9409,-6.8068,12.6312,6.0245,3.8862,-2.9627]')
('[2024-05-25 13:12:13]', '[3.5522,3.7493,1.0945,2.6690,1.7000,1.7268]', '[-0.0092,0.0078,0.0000,0.0411,0.0360,-0.2613]', '[-22.9409,-6.8068,12.6312,6.0245,3.8862,-2.9627]')
('[2024-05-25 13:12:13]', '[3.5522,3.7493,1.0945,2.6690,1.7000,1.7268]', '[-0.0092,0.0078,0.0000,0.0411,0.0360,-0.2613]', '[-22.9409,-6.8068,12.6312,6.0245,3.8862,-2.9627]')
('[2024-05-25 13:12:13]', '[3.5522,3.7493,1.0945,2.6690,1.7000,1.7268]', '[-0.0092,0.0078,0.0000,0.0411,0.0360,-0.2613]', '[-22.9409,-6.8068,12.6312,6.0245,3.8862,-2.9627]')
('[2024-05-25 13:12:13]', '[3.5522,3.7493,1.0945,2.6690,1.7000,1.7268]', '[-0.0092,0.0078,0.0000,0.0411,0.0360,-0.2613]', '[-22.9409,-6.8068,12.6312,6.0245,3.8862,-2.9627]')
('[2024-05-25 13:12:13]', '[3.5522,3.7493,1.0945,2.6690,1.7000,1.7268]', '[-0.0092,0.0078,0.0000,0.0411,0.0360,-0.2613]', '[-22.9409,-6.8068,12.6312,6.0245,3.8862,-2.9627]')
('[2024-05-25 13:12:13]', '[3.5522,3.7493,1.0945,2.6690,1.7000,1.7268]', '[-0.0092,0.0078,0.0000,0.0411,0.0360,-0.2613]', '[-22.9409,-6.8068,12.6312,6.0245,3.8862,-2.9627]')
('[2024-05-25 13:12:13]', '[3.5522,3.7493,1.0945,2.6690,1.7000,1.7268]', '[-0.0092,0.0078,0.0000,0.0411,0.0360,-0.2613]', '[-22.9409,-6.8068,12.6312,6.0245,3.8862,-2.9627]')
('[2024-05-25 13:12:14]', '[3.5522,3.7493,1.0945,2.6690,1.7000,1.7268]', '[-0.0092,0.0078,0.0000,0.0411,0.0360,-0.2613]', '[-22.9409,-6.8068,12.6312,6.0245,3.8862,-2.9627]')
('[2024-05-25 13:12:14]', '[3.5522,3.7493,1.0945,2.6690,1.7000,1.7268]', '[-0.0092,0.0078,0.0000,0.0411,0.0360,-0.2613]', '[-22.9409,-6.8068,12.6312,6.0245,3.8862,-2.9627]')
('[2024-05-25 13:12:14]', '[3.5522,3.7493,1.0945,2.6690,1.7000,1.7268]', '[-0.0092,0.0078,0.0000,0.0411,0.0360,-0.2613]', '[-22.9409,-6.8068,12.6312,6.0245,3.8862,-2.9627]')
('[2024-05-25 13:12:14]', '[3.5522,3.7493,1.0945,2.6690,1.7000,1.7268]', '[-0.0092,0.0078,0.0000,0.0411,0.0360,-0.2613]', '[-22.9409,-6.8068,12.6312,6.0245,3.8862,-2.9627]')
('[2024-05-25 13:12:14]', '[3.5522,3.7493,1.0945,2.6690,1.7000,1.7268]', '[-0.0092,0.0078,0.0000,0.0411,0.0360,-0.2613]', '[-22.9409,-6.8068,12.6312,6.0245,3.8862,-2.9627]')
('[2024-05-25 13:12:14]', '[3.5522,3.7493,1.0945,2.6690,1.7000,1.7268]', '[-0.0092,0.0078,0.0000,0.0411,0.0360,-0.2613]', '[-22.9409,-6.8068,12.6312,6.0245,3.8862,-2.9627]')
('[2024-05-25 13:12:14]', '[3.5522,3.7493,1.0945,2.6690,1.7000,1.7268]', '[-0.0092,0.0078,0.0000,0.0411,0.0360,-0.2613]', '[-22.9409,-6.8068,12.6312,6.0245,3.8862,-2.9627]')
('[2024-05-25 13:12:14]', '[3.5522,3.7493,1.0945,2.6690,1.7000,1.7268]', '[-0.0092,0.0078,0.0000,0.0411,0.0360,-0.2613]', '[-22.9409,-6.8068,12.6312,6.0245,3.8862,-2.9627]')
('[2024-05-25 13:12:14]', '[3.5522,3.7493,1.0945,2.6690,1.7000,1.7268]', '[-0.0092,0.0078,0.0000,0.0411,0.0360,-0.2613]', '[-22.9409,-6.8068,12.6312,6.0245,3.8862,-2.9627]')
('[2024-05-25 13:12:14]', '[3.5522,3.7493,1.0945,2.6690,1.7000,1.7268]', '[-0.0092,0.0078,0.0000,0.0411,0.0360,-0.2613]', '[-22.9409,-6.8068,12.6312,6.0245,3.8862,-2.9627]')
('[2024-05-25 13:12:15]', '[3.5522,3.7493,1.0945,2.6690,1.7000,1.7268]', '[-0.0092,0.0078,0.0000,0.0411,0.0360,-0.2613]', '[-22.9409,-6.8068,12.6312,6.0245,3.8862,-2.9627]')
('[2024-05-25 13:12:15]', '[3.5522,3.7493,1.0945,2.6690,1.7000,1.7268]', '[-0.0092,0.0078,0.0000,0.0411,0.0360,-0.2613]', '[-22.9409,-6.8068,12.6312,6.0245,3.8862,-2.9627]')
('[2024-05-25 13:12:15]', '[3.5522,3.7493,1.0945,2.6690,1.7000,1.7268]', '[-0.0092,0.0078,0.0000,0.0411,0.0360,-0.2613]', '[-22.9409,-6.8068,12.6312,6.0245,3.8862,-2.9627]')
('[2024-05-25 13:12:15]', '[3.5522,3.7493,1.0945,2.6690,1.7000,1.7268]', '[-0.0092,0.0078,0.0000,0.0411,0.0360,-0.2613]', '[-22.9409,-6.8068,12.6312,6.0245,3.8862,-2.9627]')
('[2024-05-25 13:12:15]', '[3.5522,3.7493,1.0945,2.6690,1.7000,1.7268]', '[-0.0092,0.0078,0.0000,0.0411,0.0360,-0.2613]', '[-22.9409,-6.8068,12.6312,6.0245,3.8862,-2.9627]')
('[2024-05-25 13:12:15]', '[3.5522,3.7493,1.0945,2.6690,1.7000,1.7268]', '[-0.0092,0.0078,0.0000,0.0411,0.0360,-0.2613]', '[-22.9409,-6.8068,12.6312,6.0245,3.8862,-2.9627]')
