('[2024-05-25 16:42:42]', '[2.9047,3.5249,0.9028,4.3332,1.2891,0.3959]', '[-0.2784,0.1413,0.1435,-0.1799,-0.0852,-0.5972]', '[-9.0604,3.0491,-0.9716,-3.1680,1.4641,-0.5595]')
('[2024-05-25 16:42:43]', '[2.9047,3.5249,0.9028,4.3332,1.2891,0.3959]', '[-0.2784,0.1413,0.1435,-0.1799,-0.0852,-0.5972]', '[-9.0604,3.0491,-0.9716,-3.1680,1.4641,-0.5595]')
('[2024-05-25 16:42:43]', '[2.9047,3.5249,0.9028,4.3332,1.2891,0.3959]', '[-0.2784,0.1413,0.1435,-0.1799,-0.0852,-0.5972]', '[-9.0604,3.0491,-0.9716,-3.1680,1.4641,-0.5595]')
('[2024-05-25 16:42:43]', '[2.9047,3.5249,0.9028,4.3332,1.2891,0.3959]', '[-0.2784,0.1413,0.1435,-0.1799,-0.0852,-0.5972]', '[-9.0604,3.0491,-0.9716,-3.1680,1.4641,-0.5595]')
('[2024-05-25 16:42:43]', '[2.9047,3.5249,0.9028,4.3332,1.2891,0.3959]', '[-0.2784,0.1413,0.1435,-0.1799,-0.0852,-0.5972]', '[-9.0604,3.0491,-0.9716,-3.1680,1.4641,-0.5595]')
('[2024-05-25 16:42:43]', '[2.9047,3.5249,0.9028,4.3332,1.2891,0.3959]', '[-0.2784,0.1413,0.1435,-0.1799,-0.0852,-0.5972]', '[-9.0604,3.0491,-0.9716,-3.1680,1.4641,-0.5595]')
('[2024-05-25 16:42:43]', '[2.9047,3.5249,0.9028,4.3332,1.2891,0.3959]', '[-0.2784,0.1413,0.1435,-0.1799,-0.0852,-0.5972]', '[-9.0604,3.0491,-0.9716,-3.1680,1.4641,-0.5595]')
('[2024-05-25 16:42:43]', '[2.9047,3.5249,0.9028,4.3332,1.2891,0.3959]', '[-0.2784,0.1413,0.1435,-0.1799,-0.0852,-0.5972]', '[-9.0604,3.0491,-0.9716,-3.1680,1.4641,-0.5595]')
('[2024-05-25 16:42:43]', '[2.9047,3.5249,0.9028,4.3332,1.2891,0.3959]', '[-0.2784,0.1413,0.1435,-0.1799,-0.0852,-0.5972]', '[-9.0604,3.0491,-0.9716,-3.1680,1.4641,-0.5595]')
('[2024-05-25 16:42:43]', '[2.9047,3.5249,0.9028,4.3332,1.2891,0.3959]', '[-0.2784,0.1413,0.1435,-0.1799,-0.0852,-0.5972]', '[-9.0604,3.0491,-0.9716,-3.1680,1.4641,-0.5595]')
('[2024-05-25 16:42:44]', '[2.9047,3.5249,0.9028,4.3332,1.2891,0.3959]', '[-0.2784,0.1413,0.1435,-0.1799,-0.0852,-0.5972]', '[-9.0604,3.0491,-0.9716,-3.1680,1.4641,-0.5595]')
('[2024-05-25 16:42:44]', '[2.9047,3.5249,0.9028,4.3332,1.2891,0.3959]', '[-0.2784,0.1413,0.1435,-0.1799,-0.0852,-0.5972]', '[-9.0604,3.0491,-0.9716,-3.1680,1.4641,-0.5595]')
('[2024-05-25 16:42:44]', '[2.9047,3.5249,0.9028,4.3332,1.2891,0.3959]', '[-0.2784,0.1413,0.1435,-0.1799,-0.0852,-0.5972]', '[-9.0604,3.0491,-0.9716,-3.1680,1.4641,-0.5595]')
('[2024-05-25 16:42:44]', '[2.9047,3.5249,0.9028,4.3332,1.2891,0.3959]', '[-0.2784,0.1413,0.1435,-0.1799,-0.0852,-0.5972]', '[-9.0604,3.0491,-0.9716,-3.1680,1.4641,-0.5595]')
('[2024-05-25 16:42:44]', '[2.9047,3.5249,0.9028,4.3332,1.2891,0.3959]', '[-0.2784,0.1413,0.1435,-0.1799,-0.0852,-0.5972]', '[-9.0604,3.0491,-0.9716,-3.1680,1.4641,-0.5595]')
('[2024-05-25 16:42:44]', '[2.9047,3.5249,0.9028,4.3332,1.2891,0.3959]', '[-0.2784,0.1413,0.1435,-0.1799,-0.0852,-0.5972]', '[-9.0604,3.0491,-0.9716,-3.1680,1.4641,-0.5595]')
('[2024-05-25 16:42:44]', '[2.9047,3.5249,0.9028,4.3332,1.2891,0.3959]', '[-0.2784,0.1413,0.1435,-0.1799,-0.0852,-0.5972]', '[-9.0604,3.0491,-0.9716,-3.1680,1.4641,-0.5595]')
('[2024-05-25 16:42:44]', '[2.9047,3.5249,0.9028,4.3332,1.2891,0.3959]', '[-0.2784,0.1413,0.1435,-0.1799,-0.0852,-0.5972]', '[-9.0604,3.0491,-0.9716,-3.1680,1.4641,-0.5595]')
('[2024-05-25 16:42:44]', '[2.9047,3.5249,0.9028,4.3332,1.2891,0.3959]', '[-0.2784,0.1413,0.1435,-0.1799,-0.0852,-0.5972]', '[-9.0604,3.0491,-0.9716,-3.1680,1.4641,-0.5595]')
('[2024-05-25 16:42:45]', '[2.9047,3.5249,0.9028,4.3332,1.2891,0.3959]', '[-0.2784,0.1413,0.1435,-0.1799,-0.0852,-0.5972]', '[-9.0604,3.0491,-0.9716,-3.1680,1.4641,-0.5595]')
('[2024-05-25 16:42:45]', '[2.9047,3.5249,0.9028,4.3332,1.2891,0.3959]', '[-0.2784,0.1413,0.1435,-0.1799,-0.0852,-0.5972]', '[-9.0604,3.0491,-0.9716,-3.1680,1.4641,-0.5595]')
('[2024-05-25 16:42:45]', '[2.9047,3.5249,0.9028,4.3332,1.2891,0.3959]', '[-0.2784,0.1413,0.1435,-0.1799,-0.0852,-0.5972]', '[-9.0604,3.0491,-0.9716,-3.1680,1.4641,-0.5595]')
('[2024-05-25 16:42:45]', '[2.9047,3.5249,0.9028,4.3332,1.2891,0.3959]', '[-0.2784,0.1413,0.1435,-0.1799,-0.0852,-0.5972]', '[-9.0604,3.0491,-0.9716,-3.1680,1.4641,-0.5595]')
('[2024-05-25 16:42:45]', '[2.9047,3.5249,0.9028,4.3332,1.2891,0.3959]', '[-0.2784,0.1413,0.1435,-0.1799,-0.0852,-0.5972]', '[-9.0604,3.0491,-0.9716,-3.1680,1.4641,-0.5595]')
('[2024-05-25 16:42:45]', '[2.9047,3.5249,0.9028,4.3332,1.2891,0.3959]', '[-0.2784,0.1413,0.1435,-0.1799,-0.0852,-0.5972]', '[-9.0604,3.0491,-0.9716,-3.1680,1.4641,-0.5595]')
('[2024-05-25 16:42:45]', '[2.9047,3.5249,0.9028,4.3332,1.2891,0.3959]', '[-0.2784,0.1413,0.1435,-0.1799,-0.0852,-0.5972]', '[-9.0604,3.0491,-0.9716,-3.1680,1.4641,-0.5595]')
('[2024-05-25 16:42:45]', '[2.9047,3.5249,0.9028,4.3332,1.2891,0.3959]', '[-0.2784,0.1413,0.1435,-0.1799,-0.0852,-0.5972]', '[-9.0604,3.0491,-0.9716,-3.1680,1.4641,-0.5595]')
('[2024-05-25 16:42:45]', '[2.9047,3.5249,0.9028,4.3332,1.2891,0.3959]', '[-0.2784,0.1413,0.1435,-0.1799,-0.0852,-0.5972]', '[-9.0604,3.0491,-0.9716,-3.1680,1.4641,-0.5595]')
('[2024-05-25 16:42:46]', '[2.9047,3.5249,0.9028,4.3332,1.2891,0.3959]', '[-0.2784,0.1413,0.1435,-0.1799,-0.0852,-0.5972]', '[-9.0604,3.0491,-0.9716,-3.1680,1.4641,-0.5595]')
('[2024-05-25 16:42:46]', '[2.9047,3.5249,0.9028,4.3332,1.2891,0.3959]', '[-0.2784,0.1413,0.1435,-0.1799,-0.0852,-0.5972]', '[-9.0604,3.0491,-0.9716,-3.1680,1.4641,-0.5595]')
('[2024-05-25 16:42:46]', '[2.9047,3.5249,0.9028,4.3332,1.2891,0.3959]', '[-0.2784,0.1413,0.1435,-0.1799,-0.0852,-0.5972]', '[-9.0604,3.0491,-0.9716,-3.1680,1.4641,-0.5595]')
('[2024-05-25 16:42:46]', '[2.9047,3.5249,0.9028,4.3332,1.2891,0.3959]', '[-0.2784,0.1413,0.1435,-0.1799,-0.0852,-0.5972]', '[-9.0604,3.0491,-0.9716,-3.1680,1.4641,-0.5595]')
('[2024-05-25 16:42:46]', '[2.9047,3.5249,0.9028,4.3332,1.2891,0.3959]', '[-0.2784,0.1413,0.1435,-0.1799,-0.0852,-0.5972]', '[-9.0604,3.0491,-0.9716,-3.1680,1.4641,-0.5595]')
('[2024-05-25 16:42:46]', '[2.9047,3.5249,0.9028,4.3332,1.2891,0.3959]', '[-0.2784,0.1413,0.1435,-0.1799,-0.0852,-0.5972]', '[-9.0604,3.0491,-0.9716,-3.1680,1.4641,-0.5595]')
('[2024-05-25 16:42:46]', '[2.9047,3.5249,0.9028,4.3332,1.2891,0.3959]', '[-0.2784,0.1413,0.1435,-0.1799,-0.0852,-0.5972]', '[-9.0604,3.0491,-0.9716,-3.1680,1.4641,-0.5595]')
('[2024-05-25 16:42:46]', '[2.9047,3.5249,0.9028,4.3332,1.2891,0.3959]', '[-0.2784,0.1413,0.1435,-0.1799,-0.0852,-0.5972]', '[-9.0604,3.0491,-0.9716,-3.1680,1.4641,-0.5595]')
('[2024-05-25 16:42:46]', '[2.9047,3.5249,0.9028,4.3332,1.2891,0.3959]', '[-0.2784,0.1413,0.1435,-0.1799,-0.0852,-0.5972]', '[-9.0604,3.0491,-0.9716,-3.1680,1.4641,-0.5595]')
('[2024-05-25 16:42:46]', '[2.9047,3.5249,0.9028,4.3332,1.2891,0.3959]', '[-0.2784,0.1413,0.1435,-0.1799,-0.0852,-0.5972]', '[-9.0604,3.0491,-0.9716,-3.1680,1.4641,-0.5595]')
('[2024-05-25 16:42:47]', '[2.9047,3.5249,0.9028,4.3332,1.2891,0.3959]', '[-0.2784,0.1413,0.1435,-0.1799,-0.0852,-0.5972]', '[-9.0604,3.0491,-0.9716,-3.1680,1.4641,-0.5595]')
('[2024-05-25 16:42:47]', '[2.9047,3.5249,0.9028,4.3332,1.2891,0.3959]', '[-0.2784,0.1413,0.1435,-0.1799,-0.0852,-0.5972]', '[-9.0604,3.0491,-0.9716,-3.1680,1.4641,-0.5595]')
('[2024-05-25 16:42:47]', '[2.9047,3.5249,0.9028,4.3332,1.2891,0.3959]', '[-0.2784,0.1413,0.1435,-0.1799,-0.0852,-0.5972]', '[-9.0604,3.0491,-0.9716,-3.1680,1.4641,-0.5595]')
('[2024-05-25 16:42:47]', '[2.9047,3.5249,0.9028,4.3332,1.2891,0.3959]', '[-0.2784,0.1413,0.1435,-0.1799,-0.0852,-0.5972]', '[-9.0604,3.0491,-0.9716,-3.1680,1.4641,-0.5595]')
('[2024-05-25 16:42:47]', '[2.9047,3.5249,0.9028,4.3332,1.2891,0.3959]', '[-0.2784,0.1413,0.1435,-0.1799,-0.0852,-0.5972]', '[-9.0604,3.0491,-0.9716,-3.1680,1.4641,-0.5595]')
('[2024-05-25 16:42:47]', '[2.9047,3.5249,0.9028,4.3332,1.2891,0.3959]', '[-0.2784,0.1413,0.1435,-0.1799,-0.0852,-0.5972]', '[-9.0604,3.0491,-0.9716,-3.1680,1.4641,-0.5595]')
('[2024-05-25 16:42:47]', '[2.9047,3.5249,0.9028,4.3332,1.2891,0.3959]', '[-0.2784,0.1413,0.1435,-0.1799,-0.0852,-0.5972]', '[-9.0604,3.0491,-0.9716,-3.1680,1.4641,-0.5595]')
('[2024-05-25 16:42:47]', '[2.9047,3.5249,0.9028,4.3332,1.2891,0.3959]', '[-0.2784,0.1413,0.1435,-0.1799,-0.0852,-0.5972]', '[-9.0604,3.0491,-0.9716,-3.1680,1.4641,-0.5595]')
('[2024-05-25 16:42:47]', '[2.9047,3.5249,0.9028,4.3332,1.2891,0.3959]', '[-0.2784,0.1413,0.1435,-0.1799,-0.0852,-0.5972]', '[-9.0604,3.0491,-0.9716,-3.1680,1.4641,-0.5595]')
('[2024-05-25 16:42:48]', '[2.9047,3.5249,0.9028,4.3332,1.2891,0.3959]', '[-0.2784,0.1413,0.1435,-0.1799,-0.0852,-0.5972]', '[-9.0604,3.0491,-0.9716,-3.1680,1.4641,-0.5595]')
('[2024-05-25 16:42:48]', '[2.9047,3.5249,0.9028,4.3332,1.2891,0.3959]', '[-0.2784,0.1413,0.1435,-0.1799,-0.0852,-0.5972]', '[-9.0604,3.0491,-0.9716,-3.1680,1.4641,-0.5595]')
('[2024-05-25 16:42:48]', '[2.9047,3.5249,0.9028,4.3332,1.2891,0.3959]', '[-0.2784,0.1413,0.1435,-0.1799,-0.0852,-0.5972]', '[-9.0604,3.0491,-0.9716,-3.1680,1.4641,-0.5595]')
('[2024-05-25 16:42:48]', '[2.9047,3.5249,0.9028,4.3332,1.2891,0.3959]', '[-0.2784,0.1413,0.1435,-0.1799,-0.0852,-0.5972]', '[-9.0604,3.0491,-0.9716,-3.1680,1.4641,-0.5595]')
('[2024-05-25 16:42:48]', '[2.9047,3.5249,0.9028,4.3332,1.2891,0.3959]', '[-0.2784,0.1413,0.1435,-0.1799,-0.0852,-0.5972]', '[-9.0604,3.0491,-0.9716,-3.1680,1.4641,-0.5595]')
('[2024-05-25 16:42:48]', '[2.9047,3.5249,0.9028,4.3332,1.2891,0.3959]', '[-0.2784,0.1413,0.1435,-0.1799,-0.0852,-0.5972]', '[-9.0604,3.0491,-0.9716,-3.1680,1.4641,-0.5595]')
('[2024-05-25 16:42:48]', '[2.9047,3.5249,0.9028,4.3332,1.2891,0.3959]', '[-0.2784,0.1413,0.1435,-0.1799,-0.0852,-0.5972]', '[-9.0604,3.0491,-0.9716,-3.1680,1.4641,-0.5595]')
('[2024-05-25 16:42:48]', '[2.9047,3.5249,0.9028,4.3332,1.2891,0.3959]', '[-0.2784,0.1413,0.1435,-0.1799,-0.0852,-0.5972]', '[-9.0604,3.0491,-0.9716,-3.1680,1.4641,-0.5595]')
('[2024-05-25 16:42:48]', '[2.9047,3.5249,0.9028,4.3332,1.2891,0.3959]', '[-0.2784,0.1413,0.1435,-0.1799,-0.0852,-0.5972]', '[-9.0604,3.0491,-0.9716,-3.1680,1.4641,-0.5595]')
('[2024-05-25 16:42:49]', '[2.9047,3.5249,0.9028,4.3332,1.2891,0.3959]', '[-0.2784,0.1413,0.1435,-0.1799,-0.0852,-0.5972]', '[-9.0604,3.0491,-0.9716,-3.1680,1.4641,-0.5595]')
('[2024-05-25 16:42:49]', '[2.9047,3.5249,0.9028,4.3332,1.2891,0.3959]', '[-0.2784,0.1413,0.1435,-0.1799,-0.0852,-0.5972]', '[-9.0604,3.0491,-0.9716,-3.1680,1.4641,-0.5595]')
('[2024-05-25 16:42:49]', '[2.9047,3.5249,0.9028,4.3332,1.2891,0.3959]', '[-0.2784,0.1413,0.1435,-0.1799,-0.0852,-0.5972]', '[-9.0604,3.0491,-0.9716,-3.1680,1.4641,-0.5595]')
('[2024-05-25 16:42:49]', '[2.9047,3.5249,0.9028,4.3332,1.2891,0.3959]', '[-0.2784,0.1413,0.1435,-0.1799,-0.0852,-0.5972]', '[-9.0604,3.0491,-0.9716,-3.1680,1.4641,-0.5595]')
('[2024-05-25 16:42:49]', '[2.9047,3.5249,0.9028,4.3332,1.2891,0.3959]', '[-0.2784,0.1413,0.1435,-0.1799,-0.0852,-0.5972]', '[-9.0604,3.0491,-0.9716,-3.1680,1.4641,-0.5595]')
('[2024-05-25 16:42:49]', '[2.9047,3.5249,0.9028,4.3332,1.2891,0.3959]', '[-0.2784,0.1413,0.1435,-0.1799,-0.0852,-0.5972]', '[-9.0604,3.0491,-0.9716,-3.1680,1.4641,-0.5595]')
('[2024-05-25 16:42:49]', '[2.9047,3.5249,0.9028,4.3332,1.2891,0.3959]', '[-0.2784,0.1413,0.1435,-0.1799,-0.0852,-0.5972]', '[-9.0604,3.0491,-0.9716,-3.1680,1.4641,-0.5595]')
('[2024-05-25 16:42:49]', '[2.9047,3.5249,0.9028,4.3332,1.2891,0.3959]', '[-0.2784,0.1413,0.1435,-0.1799,-0.0852,-0.5972]', '[-9.0604,3.0491,-0.9716,-3.1680,1.4641,-0.5595]')
('[2024-05-25 16:42:49]', '[2.9047,3.5249,0.9028,4.3332,1.2891,0.3959]', '[-0.2784,0.1413,0.1435,-0.1799,-0.0852,-0.5972]', '[-9.0604,3.0491,-0.9716,-3.1680,1.4641,-0.5595]')
('[2024-05-25 16:42:50]', '[2.9047,3.5249,0.9028,4.3332,1.2891,0.3959]', '[-0.2784,0.1413,0.1435,-0.1799,-0.0852,-0.5972]', '[-9.0604,3.0491,-0.9716,-3.1680,1.4641,-0.5595]')
('[2024-05-25 16:42:50]', '[2.9047,3.5249,0.9028,4.3332,1.2891,0.3959]', '[-0.2784,0.1413,0.1435,-0.1799,-0.0852,-0.5972]', '[-9.0604,3.0491,-0.9716,-3.1680,1.4641,-0.5595]')
('[2024-05-25 16:42:50]', '[2.9047,3.5249,0.9028,4.3332,1.2891,0.3959]', '[-0.2784,0.1413,0.1435,-0.1799,-0.0852,-0.5972]', '[-9.0604,3.0491,-0.9716,-3.1680,1.4641,-0.5595]')
('[2024-05-25 16:42:50]', '[2.9047,3.5249,0.9028,4.3332,1.2891,0.3959]', '[-0.2784,0.1413,0.1435,-0.1799,-0.0852,-0.5972]', '[-9.0604,3.0491,-0.9716,-3.1680,1.4641,-0.5595]')
('[2024-05-25 16:42:50]', '[2.9047,3.5249,0.9028,4.3332,1.2891,0.3959]', '[-0.2784,0.1413,0.1435,-0.1799,-0.0852,-0.5972]', '[-9.0604,3.0491,-0.9716,-3.1680,1.4641,-0.5595]')
('[2024-05-25 16:42:50]', '[2.9047,3.5249,0.9028,4.3332,1.2891,0.3959]', '[-0.2784,0.1413,0.1435,-0.1799,-0.0852,-0.5972]', '[-9.0604,3.0491,-0.9716,-3.1680,1.4641,-0.5595]')
('[2024-05-25 16:42:50]', '[2.9047,3.5249,0.9028,4.3332,1.2891,0.3959]', '[-0.2784,0.1413,0.1435,-0.1799,-0.0852,-0.5972]', '[-9.0604,3.0491,-0.9716,-3.1680,1.4641,-0.5595]')
('[2024-05-25 16:42:50]', '[2.9047,3.5249,0.9028,4.3332,1.2891,0.3959]', '[-0.2784,0.1413,0.1435,-0.1799,-0.0852,-0.5972]', '[-9.0604,3.0491,-0.9716,-3.1680,1.4641,-0.5595]')
('[2024-05-25 16:42:50]', '[2.9047,3.5249,0.9028,4.3332,1.2891,0.3959]', '[-0.2784,0.1413,0.1435,-0.1799,-0.0852,-0.5972]', '[-9.0604,3.0491,-0.9716,-3.1680,1.4641,-0.5595]')
('[2024-05-25 16:42:50]', '[2.9047,3.5249,0.9028,4.3332,1.2891,0.3959]', '[-0.2784,0.1413,0.1435,-0.1799,-0.0852,-0.5972]', '[-9.0604,3.0491,-0.9716,-3.1680,1.4641,-0.5595]')
('[2024-05-25 16:42:51]', '[2.9047,3.5249,0.9028,4.3332,1.2891,0.3959]', '[-0.2784,0.1413,0.1435,-0.1799,-0.0852,-0.5972]', '[-9.0604,3.0491,-0.9716,-3.1680,1.4641,-0.5595]')
('[2024-05-25 16:42:51]', '[2.9047,3.5249,0.9028,4.3332,1.2891,0.3959]', '[-0.2784,0.1413,0.1435,-0.1799,-0.0852,-0.5972]', '[-9.0604,3.0491,-0.9716,-3.1680,1.4641,-0.5595]')
('[2024-05-25 16:42:51]', '[2.9047,3.5249,0.9028,4.3332,1.2891,0.3959]', '[-0.2784,0.1413,0.1435,-0.1799,-0.0852,-0.5972]', '[-9.0604,3.0491,-0.9716,-3.1680,1.4641,-0.5595]')
('[2024-05-25 16:42:51]', '[2.9047,3.5249,0.9028,4.3332,1.2891,0.3959]', '[-0.2784,0.1413,0.1435,-0.1799,-0.0852,-0.5972]', '[-9.0604,3.0491,-0.9716,-3.1680,1.4641,-0.5595]')
('[2024-05-25 16:42:51]', '[2.9047,3.5249,0.9028,4.3332,1.2891,0.3959]', '[-0.2784,0.1413,0.1435,-0.1799,-0.0852,-0.5972]', '[-9.0604,3.0491,-0.9716,-3.1680,1.4641,-0.5595]')
('[2024-05-25 16:42:51]', '[2.9047,3.5249,0.9028,4.3332,1.2891,0.3959]', '[-0.2784,0.1413,0.1435,-0.1799,-0.0852,-0.5972]', '[-9.0604,3.0491,-0.9716,-3.1680,1.4641,-0.5595]')
('[2024-05-25 16:42:51]', '[2.9047,3.5249,0.9028,4.3332,1.2891,0.3959]', '[-0.2784,0.1413,0.1435,-0.1799,-0.0852,-0.5972]', '[-9.0604,3.0491,-0.9716,-3.1680,1.4641,-0.5595]')
('[2024-05-25 16:42:51]', '[2.9047,3.5249,0.9028,4.3332,1.2891,0.3959]', '[-0.2784,0.1413,0.1435,-0.1799,-0.0852,-0.5972]', '[-9.0604,3.0491,-0.9716,-3.1680,1.4641,-0.5595]')
('[2024-05-25 16:42:51]', '[2.9047,3.5249,0.9028,4.3332,1.2891,0.3959]', '[-0.2784,0.1413,0.1435,-0.1799,-0.0852,-0.5972]', '[-9.0604,3.0491,-0.9716,-3.1680,1.4641,-0.5595]')
('[2024-05-25 16:42:52]', '[2.9047,3.5249,0.9028,4.3332,1.2891,0.3959]', '[-0.2784,0.1413,0.1435,-0.1799,-0.0852,-0.5972]', '[-9.0604,3.0491,-0.9716,-3.1680,1.4641,-0.5595]')
('[2024-05-25 16:42:52]', '[2.9047,3.5249,0.9028,4.3332,1.2891,0.3959]', '[-0.2784,0.1413,0.1435,-0.1799,-0.0852,-0.5972]', '[-9.0604,3.0491,-0.9716,-3.1680,1.4641,-0.5595]')
('[2024-05-25 16:42:52]', '[2.9047,3.5249,0.9028,4.3332,1.2891,0.3959]', '[-0.2784,0.1413,0.1435,-0.1799,-0.0852,-0.5972]', '[-9.0604,3.0491,-0.9716,-3.1680,1.4641,-0.5595]')
('[2024-05-25 16:42:52]', '[2.9047,3.5249,0.9028,4.3332,1.2891,0.3959]', '[-0.2784,0.1413,0.1435,-0.1799,-0.0852,-0.5972]', '[-9.0604,3.0491,-0.9716,-3.1680,1.4641,-0.5595]')
('[2024-05-25 16:42:52]', '[2.9047,3.5249,0.9028,4.3332,1.2891,0.3959]', '[-0.2784,0.1413,0.1435,-0.1799,-0.0852,-0.5972]', '[-9.0604,3.0491,-0.9716,-3.1680,1.4641,-0.5595]')
('[2024-05-25 16:42:52]', '[2.9047,3.5249,0.9028,4.3332,1.2891,0.3959]', '[-0.2784,0.1413,0.1435,-0.1799,-0.0852,-0.5972]', '[-9.0604,3.0491,-0.9716,-3.1680,1.4641,-0.5595]')
('[2024-05-25 16:42:52]', '[2.9047,3.5249,0.9028,4.3332,1.2891,0.3959]', '[-0.2784,0.1413,0.1435,-0.1799,-0.0852,-0.5972]', '[-9.0604,3.0491,-0.9716,-3.1680,1.4641,-0.5595]')
('[2024-05-25 16:42:52]', '[2.9047,3.5249,0.9028,4.3332,1.2891,0.3959]', '[-0.2784,0.1413,0.1435,-0.1799,-0.0852,-0.5972]', '[-9.0604,3.0491,-0.9716,-3.1680,1.4641,-0.5595]')
('[2024-05-25 16:42:52]', '[2.9047,3.5249,0.9028,4.3332,1.2891,0.3959]', '[-0.2784,0.1413,0.1435,-0.1799,-0.0852,-0.5972]', '[-9.0604,3.0491,-0.9716,-3.1680,1.4641,-0.5595]')
('[2024-05-25 16:42:53]', '[2.9047,3.5249,0.9028,4.3332,1.2891,0.3959]', '[-0.2784,0.1413,0.1435,-0.1799,-0.0852,-0.5972]', '[-9.0604,3.0491,-0.9716,-3.1680,1.4641,-0.5595]')
('[2024-05-25 16:42:53]', '[2.9047,3.5249,0.9028,4.3332,1.2891,0.3959]', '[-0.2784,0.1413,0.1435,-0.1799,-0.0852,-0.5972]', '[-9.0604,3.0491,-0.9716,-3.1680,1.4641,-0.5595]')
('[2024-05-25 16:42:53]', '[2.9047,3.5249,0.9028,4.3332,1.2891,0.3959]', '[-0.2784,0.1413,0.1435,-0.1799,-0.0852,-0.5972]', '[-9.0604,3.0491,-0.9716,-3.1680,1.4641,-0.5595]')
('[2024-05-25 16:42:53]', '[2.9047,3.5249,0.9028,4.3332,1.2891,0.3959]', '[-0.2784,0.1413,0.1435,-0.1799,-0.0852,-0.5972]', '[-9.0604,3.0491,-0.9716,-3.1680,1.4641,-0.5595]')
('[2024-05-25 16:42:53]', '[2.9047,3.5249,0.9028,4.3332,1.2891,0.3959]', '[-0.2784,0.1413,0.1435,-0.1799,-0.0852,-0.5972]', '[-9.0604,3.0491,-0.9716,-3.1680,1.4641,-0.5595]')
